Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1454957,-,-,-,43,-110.39,0,2469,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,6,4,21,30,20.900000000000002,0.86,0.045,0.62,77,985,896,0,3,4.1000000000000005,388,475,0,782,0.303,33.09,33.82,0.9,0.12,758,1,243,0.5
2018,6,4,22,0,20.700000000000003,0.92,0.042,0.62,74,976,834,0,1,4.3,74,976,0,834,0.302,34.01,38.87,0.9,0.12,757,1,245,0.5
2018,6,4,22,30,20.3,0.92,0.042,0.62,71,960,760,0,3,4.3,302,547,0,695,0.301,34.86,44.15,0.9,0.12,757,1,246,0.4
2018,6,4,23,0,19.900000000000002,0.97,0.04,0.62,67,947,681,0,0,4.9,67,947,0,681,0.3,37.34,49.56,0.9,0.12,757,0.9,248,0.4
2018,6,4,23,30,19.400000000000002,0.97,0.04,0.62,64,921,591,0,0,4.9,64,921,0,591,0.3,38.52,55.03,0.9,0.12,757,0.9,249,0.4
2018,6,5,0,0,18.900000000000002,0.98,0.039,0.62,59,888,497,0,0,6,59,888,0,497,0.3,43,60.5,0.9,0.12,757,0.9,250,0.30000000000000004
2018,6,5,0,30,17.6,0.98,0.039,0.62,55,848,400,0,0,6,55,848,0,400,0.3,46.64,65.94,0.9,0.12,757,0.8,249,0.30000000000000004
2018,6,5,1,0,16.400000000000002,0.93,0.04,0.62,49,785,301,0,0,9.8,49,785,0,301,0.3,65.12,71.31,0.9,0.12,757,0.8,248,0.2
2018,6,5,1,30,14.700000000000001,0.93,0.04,0.62,42,696,204,0,0,9.8,42,696,0,204,0.301,72.59,76.56,0.9,0.12,757,0.8,232,0.4
2018,6,5,2,0,13.100000000000001,0.86,0.042,0.62,33,554,113,0,0,8.4,33,554,0,113,0.302,73.13,81.65,0.9,0.12,757,0.8,216,0.7000000000000001
2018,6,5,2,30,12.5,0.86,0.042,0.62,19,328,39,0,0,8.4,19,328,0,39,0.303,76.05,86.52,0.9,0.12,757,0.8,203,0.9
2018,6,5,3,0,11.8,0.79,0.046,0.62,0,0,0,0,0,5.1000000000000005,0,0,0,0,0.304,63.43,91.39,0.91,0.12,757,0.8,190,1
2018,6,5,3,30,11.5,0.79,0.046,0.62,0,0,0,0,0,5.1000000000000005,0,0,0,0,0.304,64.69,95.84,0.91,0.12,757,0.8,179,1
2018,6,5,4,0,11.100000000000001,0.75,0.051000000000000004,0.62,0,0,0,0,0,4.2,0,0,0,0,0.304,62.53,99.96000000000001,0.91,0.12,757,0.9,168,1
2018,6,5,4,30,10.700000000000001,0.75,0.051000000000000004,0.62,0,0,0,0,1,4.2,0,0,0,0,0.305,64.21000000000001,103.7,0.91,0.12,757,0.9,161,1.1
2018,6,5,5,0,10.3,0.76,0.056,0.62,0,0,0,0,0,3.5,0,0,0,0,0.305,62.82,106.98,0.91,0.12,757,0.9,154,1.1
2018,6,5,5,30,9.8,0.76,0.056,0.62,0,0,0,0,0,3.5,0,0,0,0,0.304,64.86,109.74000000000001,0.92,0.12,756,0.9,151,1.2000000000000002
2018,6,5,6,0,9.4,0.8,0.06,0.62,0,0,0,0,0,2.9000000000000004,0,0,0,0,0.304,63.92,111.92,0.92,0.12,756,0.9,147,1.2000000000000002
2018,6,5,6,30,9,0.8,0.06,0.62,0,0,0,0,0,2.9000000000000004,0,0,0,0,0.303,65.67,113.46000000000001,0.92,0.12,756,0.9,146,1.2000000000000002
2018,6,5,7,0,8.6,0.88,0.064,0.62,0,0,0,0,0,2.3000000000000003,0,0,0,0,0.303,64.76,114.3,0.92,0.12,756,0.9,146,1.2000000000000002
2018,6,5,7,30,8.4,0.88,0.064,0.62,0,0,0,0,0,2.3000000000000003,0,0,0,0,0.302,65.64,114.42,0.92,0.12,756,0.9,146,1.2000000000000002
2018,6,5,8,0,8.200000000000001,0.98,0.067,0.62,0,0,0,0,0,1.9000000000000001,0,0,0,0,0.301,64.62,113.81,0.92,0.12,756,0.9,146,1.2000000000000002
2018,6,5,8,30,7.7,0.98,0.067,0.62,0,0,0,0,0,1.9000000000000001,0,0,0,0,0.301,66.85,112.5,0.92,0.12,756,0.9,143,1.2000000000000002
2018,6,5,9,0,7.300000000000001,1.06,0.07100000000000001,0.62,0,0,0,0,0,1.9000000000000001,0,0,0,0,0.3,68.5,110.53,0.93,0.12,755,0.9,141,1.2000000000000002
2018,6,5,9,30,6.5,1.06,0.07100000000000001,0.62,0,0,0,0,0,1.9000000000000001,0,0,0,0,0.3,72.36,107.95,0.93,0.12,755,0.9,141,1.1
2018,6,5,10,0,5.800000000000001,1.11,0.074,0.62,0,0,0,0,0,2,0,0,0,0,0.299,76.76,104.82000000000001,0.93,0.12,755,0.9,141,1
2018,6,5,10,30,5.300000000000001,1.11,0.074,0.62,0,0,0,0,0,2,0,0,0,0,0.299,79.46000000000001,101.23,0.92,0.12,755,0.9,147,0.9
2018,6,5,11,0,4.800000000000001,1.11,0.07100000000000001,0.62,0,0,0,0,0,1.9000000000000001,0,0,0,0,0.299,81.54,97.23,0.92,0.12,755,0.8,153,0.8
2018,6,5,11,30,5.1000000000000005,1.11,0.07100000000000001,0.62,0,0,0,0,0,1.9000000000000001,0,0,0,0,0.298,79.85000000000001,92.88,0.92,0.12,755,0.8,162,0.7000000000000001
2018,6,5,12,0,5.5,1.07,0.067,0.62,15,176,21,0,0,2.9000000000000004,15,176,0,21,0.298,83.34,88.02,0.92,0.12,755,0.8,172,0.6000000000000001
2018,6,5,12,30,7.300000000000001,1.07,0.067,0.62,32,436,83,0,0,2.9000000000000004,32,436,0,83,0.297,73.64,83.28,0.92,0.12,755,0.9,184,0.4
2018,6,5,13,0,9.200000000000001,0.99,0.065,0.62,45,602,168,0,0,5.9,45,602,0,168,0.297,80.03,78.25,0.92,0.12,756,0.9,196,0.2
2018,6,5,13,30,10.700000000000001,0.99,0.065,0.62,55,711,262,0,0,5.9,55,711,0,262,0.297,72.4,73.04,0.92,0.12,756,0.9,210,0.2
2018,6,5,14,0,12.200000000000001,0.92,0.064,0.62,62,785,360,0,0,4.5,62,785,0,360,0.297,59.33,67.71000000000001,0.92,0.12,756,0.9,225,0.1
2018,6,5,14,30,14,0.92,0.064,0.62,68,835,457,0,0,4.5,68,835,0,457,0.297,52.77,62.29,0.92,0.12,756,1,246,0.2
2018,6,5,15,0,15.8,0.89,0.063,0.62,73,877,553,0,0,3.7,73,877,0,553,0.297,44.53,56.82,0.92,0.12,757,1,268,0.30000000000000004
2018,6,5,15,30,16.900000000000002,0.89,0.063,0.62,78,908,644,0,0,3.7,78,908,0,644,0.297,41.52,51.34,0.92,0.12,757,1,268,0.30000000000000004
2018,6,5,16,0,17.900000000000002,0.91,0.063,0.62,81,932,730,0,0,4.1000000000000005,81,932,0,730,0.298,39.97,45.9,0.92,0.12,757,1,268,0.30000000000000004
2018,6,5,16,30,18.7,0.91,0.063,0.62,84,950,806,0,0,4.1000000000000005,84,950,0,806,0.298,38.02,40.56,0.92,0.12,757,1,264,0.30000000000000004
2018,6,5,17,0,19.400000000000002,0.9400000000000001,0.061,0.62,86,967,874,0,0,4.5,86,967,0,874,0.299,37.38,35.410000000000004,0.92,0.12,757,1,261,0.4
2018,6,5,17,30,19.900000000000002,0.9400000000000001,0.061,0.62,87,978,929,0,0,4.5,87,978,0,929,0.299,36.24,30.59,0.91,0.12,757,1,258,0.4
2018,6,5,18,0,20.400000000000002,1.22,0.044,0.62,78,998,973,0,0,4.4,78,998,0,973,0.299,34.980000000000004,26.3,0.9,0.12,757,1.1,255,0.4
2018,6,5,18,30,20.6,1.22,0.044,0.62,79,1007,1006,0,7,4.4,230,669,0,846,0.299,34.550000000000004,22.89,0.9,0.12,757,1,254,0.4
2018,6,5,19,0,20.8,1.23,0.045,0.62,80,1008,1023,0,0,4.1000000000000005,80,1008,0,1023,0.299,33.38,20.82,0.9,0.12,757,1,253,0.5
2018,6,5,19,30,20.700000000000003,1.23,0.045,0.62,80,1009,1025,0,7,4.1000000000000005,201,752,0,905,0.3,33.58,20.5,0.91,0.12,757,1,254,0.5
2018,6,5,20,0,20.700000000000003,1.21,0.048,0.62,82,1004,1013,0,1,3.9000000000000004,82,1004,0,1013,0.3,33.13,22.01,0.91,0.12,757,1,254,0.5
2018,6,5,20,30,20.6,1.21,0.048,0.62,81,1000,987,0,6,3.9000000000000004,415,371,0,750,0.301,33.33,25.02,0.91,0.12,757,1,255,0.5
2018,6,5,21,0,20.400000000000002,1.19,0.049,0.62,80,993,948,0,7,3.9000000000000004,349,471,0,761,0.301,33.79,29.04,0.91,0.12,757,1,256,0.5
2018,6,5,21,30,20.200000000000003,1.19,0.049,0.62,79,983,897,0,6,3.9000000000000004,397,276,0,627,0.302,34.21,33.71,0.91,0.12,757,1,258,0.5
2018,6,5,22,0,19.900000000000002,1.1500000000000001,0.051000000000000004,0.62,78,969,833,0,6,4.2,374,281,0,593,0.303,35.62,38.77,0.91,0.12,757,1,261,0.5
2018,6,5,22,30,19.5,1.1500000000000001,0.051000000000000004,0.62,75,953,760,0,6,4.2,360,164,0,478,0.303,36.51,44.050000000000004,0.91,0.12,757,1,263,0.5
2018,6,5,23,0,19.1,1.11,0.054,0.62,73,928,677,0,6,4.9,333,177,0,449,0.303,39.17,49.46,0.91,0.12,757,1,265,0.4
2018,6,5,23,30,18.5,1.11,0.054,0.62,70,901,587,0,7,4.9,250,381,0,469,0.304,40.660000000000004,54.93,0.91,0.12,757,1,269,0.4
2018,6,6,0,0,17.900000000000002,1.09,0.057,0.62,66,861,492,0,7,6.300000000000001,152,570,0,433,0.304,46.5,60.4,0.91,0.12,757,1,273,0.4
2018,6,6,0,30,16.8,1.09,0.057,0.62,61,814,394,0,7,6.300000000000001,35,772,0,351,0.304,49.83,65.84,0.91,0.12,757,1,280,0.30000000000000004
2018,6,6,1,0,15.700000000000001,1.06,0.057,0.62,54,749,295,0,7,9.3,146,323,0,250,0.304,65.59,71.21000000000001,0.91,0.12,757,1,286,0.2
2018,6,6,1,30,13.700000000000001,1.06,0.057,0.62,46,657,200,7,7,9.3,112,171,7,152,0.304,74.69,76.46000000000001,0.91,0.12,758,1,297,0.30000000000000004
2018,6,6,2,0,11.700000000000001,1.01,0.054,0.62,35,523,112,7,7,9.4,77,80,7,89,0.304,85.9,81.55,0.91,0.12,758,1,307,0.4
2018,6,6,2,30,10.9,1.01,0.054,0.62,20,302,39,0,1,9.4,20,302,0,39,0.304,90.56,86.41,0.91,0.12,758,1,314,0.7000000000000001
2018,6,6,3,0,10.100000000000001,0.9500000000000001,0.05,0.62,0,0,0,0,8,6.800000000000001,0,0,0,0,0.304,79.8,91.29,0.91,0.12,758,1,321,0.9
2018,6,6,3,30,10,0.9500000000000001,0.05,0.62,0,0,0,0,7,6.800000000000001,0,0,0,0,0.304,80.33,95.73,0.91,0.12,758,0.9,330,1
2018,6,6,4,0,10,0.91,0.046,0.62,0,0,0,0,7,5.800000000000001,0,0,0,0,0.303,74.98,99.85000000000001,0.91,0.12,758,0.9,339,1
2018,6,6,4,30,10,0.91,0.046,0.62,0,0,0,0,7,5.800000000000001,0,0,0,0,0.302,74.98,103.58,0.91,0.12,758,0.9,171,1
2018,6,6,5,0,9.9,0.9,0.043000000000000003,0.62,0,0,0,0,8,4.9,0,0,0,0,0.301,71.07000000000001,106.87,0.91,0.12,758,0.9,3,1
2018,6,6,5,30,9.8,0.9,0.043000000000000003,0.62,0,0,0,0,7,4.9,0,0,0,0,0.3,71.55,109.63,0.91,0.12,758,0.9,15,1
2018,6,6,6,0,9.600000000000001,0.92,0.044,0.62,0,0,0,0,7,4.1000000000000005,0,0,0,0,0.299,68.72,111.81,0.91,0.12,758,0.9,26,1
2018,6,6,6,30,9.4,0.92,0.044,0.62,0,0,0,0,7,4.1000000000000005,0,0,0,0,0.298,69.65,113.34,0.92,0.12,758,0.9,38,1
2018,6,6,7,0,9.1,0.96,0.047,0.62,0,0,0,0,7,3.4000000000000004,0,0,0,0,0.297,67.73,114.19,0.92,0.12,758,0.9,50,1
2018,6,6,7,30,8.700000000000001,0.96,0.047,0.62,0,0,0,0,7,3.4000000000000004,0,0,0,0,0.297,69.58,114.31,0.92,0.12,758,0.9,61,1.1
2018,6,6,8,0,8.200000000000001,1.02,0.052000000000000005,0.62,0,0,0,0,7,3,0,0,0,0,0.296,69.60000000000001,113.71000000000001,0.92,0.12,758,0.9,72,1.1
2018,6,6,8,30,7.7,1.02,0.052000000000000005,0.62,0,0,0,0,7,3,0,0,0,0,0.296,71.91,112.41,0.92,0.12,757,1,81,1.1
2018,6,6,9,0,7.2,1.09,0.058,0.62,0,0,0,0,7,2.6,0,0,0,0,0.296,72.75,110.44,0.93,0.12,757,1,91,1.1
2018,6,6,9,30,6.800000000000001,1.09,0.058,0.62,0,0,0,0,0,2.6,0,0,0,0,0.297,74.77,107.87,0.93,0.12,757,1,99,1.1
2018,6,6,10,0,6.300000000000001,1.16,0.065,0.62,0,0,0,0,0,2.4000000000000004,0,0,0,0,0.297,76.12,104.75,0.93,0.12,757,1,106,1.1
2018,6,6,10,30,5.9,1.16,0.065,0.62,0,0,0,0,0,2.4000000000000004,0,0,0,0,0.297,78.25,101.16,0.93,0.12,757,1.1,112,1.1
2018,6,6,11,0,5.5,1.23,0.075,0.62,0,0,0,0,4,2.3000000000000003,0,0,0,0,0.298,79.7,97.17,0.9400000000000001,0.12,757,1.1,118,1
2018,6,6,11,30,5.800000000000001,1.23,0.075,0.62,0,0,0,0,0,2.3000000000000003,0,0,0,0,0.298,78.07000000000001,92.83,0.9400000000000001,0.12,757,1.1,123,0.8
2018,6,6,12,0,6,1.29,0.092,0.62,16,145,21,0,0,4.2,16,145,0,21,0.299,88.04,87.98,0.9500000000000001,0.12,757,1.1,127,0.5
2018,6,6,12,30,8,1.29,0.092,0.62,36,391,82,0,0,4.2,36,391,0,82,0.299,76.78,83.23,0.9500000000000001,0.12,757,1.1,133,0.30000000000000004
2018,6,6,13,0,10,1.33,0.111,0.62,54,527,162,0,0,7.7,54,527,0,162,0.3,85.48,78.21000000000001,0.9500000000000001,0.12,757,1.1,139,0.2
2018,6,6,13,30,11.600000000000001,1.33,0.111,0.62,67,636,253,0,0,7.7,67,636,0,253,0.301,76.97,73,0.9500000000000001,0.12,758,1.2000000000000002,142,0.2
2018,6,6,14,0,13.100000000000001,1.34,0.111,0.62,77,717,349,0,0,7.7,77,717,0,349,0.301,69.57000000000001,67.67,0.9500000000000001,0.12,758,1.2000000000000002,145,0.30000000000000004
2018,6,6,14,30,14.600000000000001,1.34,0.111,0.62,85,776,446,0,0,7.7,85,776,0,446,0.302,63.13,62.25,0.9500000000000001,0.12,758,1.2000000000000002,147,0.30000000000000004
2018,6,6,15,0,16.1,1.33,0.097,0.62,86,836,544,0,0,7.1000000000000005,86,836,0,544,0.302,55.18,56.79,0.9500000000000001,0.12,758,1.2000000000000002,149,0.4
2018,6,6,15,30,17.2,1.33,0.097,0.62,91,866,632,0,0,7.1000000000000005,91,866,0,632,0.302,51.47,51.31,0.9400000000000001,0.12,758,1.3,152,0.4
2018,6,6,16,0,18.3,1.32,0.083,0.62,89,905,719,0,4,6.800000000000001,365,323,0,590,0.302,47,45.87,0.9400000000000001,0.12,758,1.3,155,0.4
2018,6,6,16,30,19,1.32,0.083,0.62,92,925,795,0,4,6.800000000000001,434,146,0,545,0.301,44.94,40.52,0.9400000000000001,0.12,757,1.3,157,0.4
2018,6,6,17,0,19.8,1.3,0.075,0.62,91,944,861,0,0,6.7,91,944,0,861,0.301,42.43,35.37,0.9400000000000001,0.12,757,1.4000000000000001,160,0.4
2018,6,6,17,30,20,1.3,0.075,0.62,93,955,915,0,7,6.7,272,604,0,793,0.3,41.910000000000004,30.54,0.93,0.12,757,1.4000000000000001,163,0.4
2018,6,6,18,0,20.3,1.49,0.06,0.62,86,976,962,0,7,6.6000000000000005,248,669,0,848,0.3,41.06,26.240000000000002,0.93,0.12,757,1.4000000000000001,166,0.4
2018,6,6,18,30,20.400000000000002,1.49,0.06,0.62,87,981,992,0,7,6.6000000000000005,302,584,0,841,0.3,40.81,22.82,0.93,0.12,757,1.4000000000000001,170,0.4
2018,6,6,19,0,20.5,1.49,0.057,0.62,86,986,1009,0,7,6.6000000000000005,371,486,0,825,0.3,40.550000000000004,20.73,0.93,0.12,757,1.4000000000000001,174,0.4
2018,6,6,19,30,21,1.49,0.057,0.62,86,987,1011,0,7,6.6000000000000005,318,596,0,877,0.301,39.28,20.39,0.93,0.12,756,1.4000000000000001,180,0.30000000000000004
2018,6,6,20,0,21.400000000000002,1.52,0.055,0.62,85,986,1000,0,6,6.5,465,252,0,698,0.302,38.04,21.900000000000002,0.93,0.12,756,1.4000000000000001,186,0.30000000000000004
2018,6,6,20,30,21.6,1.52,0.055,0.62,84,982,974,0,8,6.5,370,443,0,771,0.302,37.58,24.91,0.92,0.12,756,1.4000000000000001,195,0.30000000000000004
2018,6,6,21,0,21.900000000000002,1.71,0.048,0.62,78,982,937,0,8,6.4,435,206,0,615,0.303,36.51,28.94,0.92,0.12,756,1.4000000000000001,205,0.30000000000000004
2018,6,6,21,30,21.8,1.71,0.048,0.62,77,973,887,0,8,6.4,396,120,0,496,0.303,36.730000000000004,33.61,0.92,0.12,756,1.4000000000000001,216,0.30000000000000004
2018,6,6,22,0,21.700000000000003,1.71,0.052000000000000005,0.62,77,957,824,0,7,6.2,209,658,0,723,0.302,36.52,38.67,0.92,0.12,755,1.4000000000000001,228,0.30000000000000004
2018,6,6,22,30,21.3,1.71,0.052000000000000005,0.62,74,941,752,0,0,6.2,74,941,0,752,0.302,37.42,43.95,0.93,0.12,755,1.4000000000000001,237,0.30000000000000004
2018,6,6,23,0,20.900000000000002,1.69,0.066,0.62,78,906,668,0,0,6.300000000000001,78,906,0,668,0.302,38.62,49.370000000000005,0.9400000000000001,0.12,755,1.4000000000000001,246,0.30000000000000004
2018,6,6,23,30,19.900000000000002,1.69,0.066,0.62,74,878,579,0,0,6.300000000000001,74,878,0,579,0.303,41.07,54.83,0.9400000000000001,0.12,755,1.4000000000000001,246,0.2
2018,6,7,0,0,19,1.6400000000000001,0.09,0.62,78,811,480,0,0,7.800000000000001,78,811,0,480,0.303,48.35,60.31,0.9500000000000001,0.12,755,1.5,247,0.2
2018,6,7,0,30,17.8,1.6400000000000001,0.09,0.62,71,761,384,0,1,7.800000000000001,71,761,0,384,0.303,52.120000000000005,65.75,0.9500000000000001,0.12,755,1.5,233,0.2
2018,6,7,1,0,16.7,1.6,0.10200000000000001,0.62,67,676,286,0,7,9.5,67,676,5,286,0.304,62.65,71.11,0.9500000000000001,0.12,756,1.5,218,0.2
2018,6,7,1,30,14.9,1.6,0.10200000000000001,0.62,56,580,193,7,7,9.5,121,113,7,147,0.304,70.26,76.36,0.9500000000000001,0.12,756,1.5,179,0.30000000000000004
2018,6,7,2,0,13.200000000000001,1.54,0.097,0.62,41,450,108,7,7,9.700000000000001,75,33,7,79,0.305,79.10000000000001,81.45,0.9400000000000001,0.12,756,1.4000000000000001,140,0.5
2018,6,7,2,30,11.700000000000001,1.54,0.097,0.62,23,242,38,7,6,9.700000000000001,19,0,7,19,0.305,87.26,86.32000000000001,0.9400000000000001,0.12,756,1.4000000000000001,134,0.4
2018,6,7,3,0,10.200000000000001,1.44,0.089,0.62,0,0,0,0,9,7.800000000000001,0,0,0,0,0.306,85.3,91.18,0.9400000000000001,0.12,756,1.3,128,0.4
2018,6,7,3,30,9.600000000000001,1.44,0.089,0.62,0,0,0,0,9,7.800000000000001,0,0,0,0,0.305,88.79,95.63,0.9400000000000001,0.12,756,1.3,121,0.30000000000000004
2018,6,7,4,0,8.9,1.35,0.079,0.62,0,0,0,0,9,7.300000000000001,0,0,0,0,0.304,89.72,99.74000000000001,0.93,0.12,757,1.3,114,0.2
2018,6,7,4,30,8.4,1.35,0.079,0.62,0,0,0,0,6,7.300000000000001,0,0,0,0,0.302,92.8,103.47,0.93,0.12,757,1.2000000000000002,106,0.2
2018,6,7,5,0,7.800000000000001,1.29,0.07100000000000001,0.62,0,0,0,0,6,6.9,0,0,0,0,0.301,94.28,106.76,0.93,0.12,756,1.2000000000000002,99,0.2
2018,6,7,5,30,7.300000000000001,1.29,0.07100000000000001,0.62,0,0,0,0,7,6.9,0,0,0,0,0.299,97.55,109.52,0.93,0.12,756,1.1,99,0.1
2018,6,7,6,0,6.7,1.23,0.063,0.62,0,0,0,0,3,6.4,0,0,0,0,0.298,97.63,111.7,0.93,0.12,756,1.1,98,0.1
2018,6,7,6,30,6.300000000000001,1.23,0.063,0.62,0,0,0,0,3,6.300000000000001,0,0,0,0,0.298,100,113.24000000000001,0.92,0.12,756,1,97,0.1
2018,6,7,7,0,5.800000000000001,1.17,0.056,0.62,0,0,0,0,7,5.6000000000000005,0,0,0,0,0.298,98.67,114.08,0.92,0.12,756,1,97,0.1
2018,6,7,7,30,5.7,1.17,0.056,0.62,0,0,0,0,7,5.6000000000000005,0,0,0,0,0.298,99.36,114.21000000000001,0.92,0.12,756,1,99,0.2
2018,6,7,8,0,5.5,1.1400000000000001,0.056,0.62,0,0,0,0,4,4.800000000000001,0,0,0,0,0.298,95.25,113.62,0.92,0.12,756,0.9,101,0.30000000000000004
2018,6,7,8,30,5.4,1.1400000000000001,0.056,0.62,0,0,0,0,0,4.800000000000001,0,0,0,0,0.297,95.91,112.32000000000001,0.92,0.12,756,0.9,105,0.4
2018,6,7,9,0,5.300000000000001,1.1300000000000001,0.061,0.62,0,0,0,0,0,4.1000000000000005,0,0,0,0,0.297,91.75,110.36,0.93,0.12,756,1,110,0.6000000000000001
2018,6,7,9,30,5.1000000000000005,1.1300000000000001,0.061,0.62,0,0,0,0,0,4.1000000000000005,0,0,0,0,0.298,93.03,107.79,0.93,0.12,756,1,112,0.6000000000000001
2018,6,7,10,0,4.9,1.1300000000000001,0.066,0.62,0,0,0,0,4,3.6,0,0,0,0,0.298,91.49,104.69,0.93,0.12,756,1,115,0.6000000000000001
2018,6,7,10,30,4.6000000000000005,1.1300000000000001,0.066,0.62,0,0,0,0,1,3.6,0,0,0,0,0.299,93.42,101.11,0.93,0.12,756,1.1,121,0.5
2018,6,7,11,0,4.3,1.16,0.074,0.62,0,0,0,0,4,3.3000000000000003,0,0,0,0,0.299,93.53,97.12,0.93,0.12,756,1.1,127,0.4
2018,6,7,11,30,5.1000000000000005,1.16,0.074,0.62,0,0,0,0,4,3.3000000000000003,0,0,0,0,0.3,88.46000000000001,92.78,0.9400000000000001,0.12,756,1.1,131,0.30000000000000004
2018,6,7,12,0,5.800000000000001,1.21,0.083,0.62,15,154,21,7,4,4.7,8,0,7,8,0.301,92.84,87.94,0.9400000000000001,0.12,756,1.2000000000000002,134,0.2
2018,6,7,12,30,7.800000000000001,1.21,0.083,0.62,34,402,82,7,4,4.7,54,3,7,54,0.302,80.95,83.2,0.93,0.12,756,1.2000000000000002,134,0.2
2018,6,7,13,0,9.700000000000001,1.28,0.084,0.62,48,566,164,0,0,6,48,566,0,164,0.302,77.83,78.17,0.93,0.12,757,1.2000000000000002,133,0.2
2018,6,7,13,30,11.3,1.28,0.084,0.62,59,675,256,0,0,6,59,675,0,256,0.302,69.97,72.97,0.92,0.12,757,1.2000000000000002,134,0.2
2018,6,7,14,0,12.9,1.3,0.08,0.62,66,757,354,0,0,6.2,66,757,0,354,0.302,63.79,67.64,0.92,0.12,757,1.2000000000000002,135,0.30000000000000004
2018,6,7,14,30,14.4,1.3,0.08,0.62,73,816,453,0,0,6.2,73,816,0,453,0.302,57.870000000000005,62.230000000000004,0.92,0.12,757,1.1,145,0.30000000000000004
2018,6,7,15,0,16,1.34,0.08,0.62,78,858,548,0,0,5.6000000000000005,78,858,0,548,0.302,50.06,56.76,0.91,0.12,757,1.1,155,0.30000000000000004
2018,6,7,15,30,17.1,1.34,0.08,0.62,82,890,639,0,0,5.6000000000000005,82,890,0,639,0.302,46.69,51.28,0.91,0.12,757,1.1,164,0.30000000000000004
2018,6,7,16,0,18.2,1.42,0.085,0.62,88,911,723,0,4,4.6000000000000005,372,328,0,600,0.302,40.72,45.84,0.91,0.12,757,1.1,173,0.30000000000000004
2018,6,7,16,30,18.900000000000002,1.42,0.085,0.62,92,930,799,0,4,4.6000000000000005,412,324,0,658,0.302,38.980000000000004,40.49,0.91,0.12,757,1.1,179,0.30000000000000004
2018,6,7,17,0,19.700000000000003,1.48,0.094,0.62,98,939,864,0,3,4.2,366,514,0,786,0.302,36.02,35.33,0.91,0.12,757,1.1,185,0.4
2018,6,7,17,30,20.200000000000003,1.48,0.094,0.62,101,947,917,0,4,4.2,444,394,0,783,0.302,34.92,30.490000000000002,0.91,0.12,757,1.2000000000000002,190,0.4
2018,6,7,18,0,20.8,1.6600000000000001,0.085,0.62,97,963,962,0,7,4,73,0,0,73,0.301,33.25,26.19,0.91,0.12,757,1.2000000000000002,196,0.4
2018,6,7,18,30,21.1,1.6600000000000001,0.085,0.62,99,969,992,0,7,4,446,42,0,485,0.3,32.65,22.75,0.91,0.12,757,1.2000000000000002,201,0.4
2018,6,7,19,0,21.5,1.57,0.084,0.62,99,972,1009,0,7,3.8000000000000003,96,0,0,96,0.3,31.34,20.64,0.91,0.12,757,1.2000000000000002,205,0.4
2018,6,7,19,30,21.6,1.57,0.084,0.62,100,973,1012,0,6,3.8000000000000003,38,0,0,38,0.3,31.150000000000002,20.29,0.92,0.12,757,1.2000000000000002,210,0.4
2018,6,7,20,0,21.700000000000003,1.43,0.094,0.62,105,962,999,0,3,3.6,519,304,0,801,0.299,30.560000000000002,21.79,0.93,0.12,757,1.2000000000000002,215,0.4
2018,6,7,20,30,21.6,1.43,0.094,0.62,104,958,974,0,0,3.6,104,958,0,974,0.299,30.740000000000002,24.8,0.93,0.12,757,1.2000000000000002,222,0.4
2018,6,7,21,0,21.5,1.35,0.081,0.62,97,960,938,0,0,3.7,97,960,0,938,0.299,31.01,28.84,0.93,0.12,756,1.2000000000000002,229,0.4
2018,6,7,21,30,21.1,1.35,0.081,0.62,94,950,886,0,0,3.7,94,950,0,886,0.299,31.78,33.51,0.92,0.12,756,1.2000000000000002,235,0.4
2018,6,7,22,0,20.8,1.28,0.073,0.62,88,943,825,0,0,3.9000000000000004,88,943,0,825,0.299,32.95,38.57,0.92,0.12,756,1.2000000000000002,241,0.4
